CAMPUS,DNAME,CNAME,GRADE,m_all_unsatgl_nm,m_sexm_unsatgl_nm,m_sexf_unsatgl_nm,m_ethh_unsatgl_nm,m_ethi_unsatgl_nm,m_etha_unsatgl_nm,m_ethb_unsatgl_nm,m_ethp_unsatgl_nm,m_ethw_unsatgl_nm,m_ecoy_unsatgl_nm,m_econ_unsatgl_nm,m_eco1_unsatgl_nm,m_eco2_unsatgl_nm,m_eco9_unsatgl_nm,m_ti19_unsatgl_nm,m_migy_unsatgl_nm,m_mign_unsatgl_nm,m_spey_unsatgl_nm,m_spen_unsatgl_nm,m_gify_unsatgl_nm,m_gifn_unsatgl_nm,m_atry_unsatgl_nm,m_atrn_unsatgl_nm,m_all_approgl_nm,m_sexm_approgl_nm,m_sexf_approgl_nm,m_ethh_approgl_nm,m_ethi_approgl_nm,m_etha_approgl_nm,m_ethb_approgl_nm,m_ethp_approgl_nm,m_ethw_approgl_nm,m_ecoy_approgl_nm,m_econ_approgl_nm,m_eco1_approgl_nm,m_eco2_approgl_nm,m_eco9_approgl_nm,m_ti19_approgl_nm,m_migy_approgl_nm,m_mign_approgl_nm,m_spey_approgl_nm,m_spen_approgl_nm,m_gify_approgl_nm,m_gifn_approgl_nm,m_atry_approgl_nm,m_atrn_approgl_nm,m_all_meetsgl_nm,m_sexm_meetsgl_nm,m_sexf_meetsgl_nm,m_ethh_meetsgl_nm,m_ethi_meetsgl_nm,m_etha_meetsgl_nm,m_ethb_meetsgl_nm,m_ethp_meetsgl_nm,m_ethw_meetsgl_nm,m_ecoy_meetsgl_nm,m_econ_meetsgl_nm,m_eco1_meetsgl_nm,m_eco2_meetsgl_nm,m_eco9_meetsgl_nm,m_ti19_meetsgl_nm,m_migy_meetsgl_nm,m_mign_meetsgl_nm,m_spey_meetsgl_nm,m_spen_meetsgl_nm,m_gify_meetsgl_nm,m_gifn_meetsgl_nm,m_atry_meetsgl_nm,m_atrn_meetsgl_nm,m_all_mastrgl_nm,m_sexm_mastrgl_nm,m_sexf_mastrgl_nm,m_ethh_mastrgl_nm,m_ethi_mastrgl_nm,m_etha_mastrgl_nm,m_ethb_mastrgl_nm,m_ethp_mastrgl_nm,m_ethw_mastrgl_nm,m_ecoy_mastrgl_nm,m_econ_mastrgl_nm,m_eco1_mastrgl_nm,m_eco2_mastrgl_nm,m_eco9_mastrgl_nm,m_ti19_mastrgl_nm,m_migy_mastrgl_nm,m_mign_mastrgl_nm,m_spey_mastrgl_nm,m_spen_mastrgl_nm,m_gify_mastrgl_nm,m_gifn_mastrgl_nm,m_atry_mastrgl_nm,m_atrn_mastrgl_nm,School Number,School Site Street Address,School Site City,School Site Zip,District Type
57830001,INSPIRED VISION,INSPIRED VISION,5,29.0,12.0,17.0,28.0,,,,,,28.0,,22.0,6.0,,,,29.0,10.0,19.0,0.0,29.0,16.0,13.0,70.0,38.0,32.0,66.0,,,,,,68.0,,57.0,11.0,,,,70.0,5.0,65.0,7.0,63.0,26.0,44.0,31.0,13.0,18.0,29.0,,,,,,29.0,,22.0,7.0,,,,31.0,1.0,30.0,7.0,24.0,8.0,23.0,13.0,7.0,6.0,12.0,,,,,,12.0,,8.0,4.0,,,,13.0,0.0,13.0,4.0,9.0,2.0,11.0,'057830001,8421 BOHANNON DR,DALLAS,75217,CHARTER
57831001,GATEWAY CHARTER,GATEWAY CHARTER,5,4.0,0.0,4.0,,,,3.0,,,2.0,2.0,2.0,,,,,4.0,,3.0,,4.0,3.0,1.0,20.0,10.0,10.0,,,,19.0,,,17.0,3.0,14.0,,,,,20.0,,20.0,,19.0,12.0,8.0,12.0,6.0,6.0,,,,11.0,,,11.0,1.0,9.0,,,,,12.0,,12.0,,12.0,6.0,6.0,5.0,2.0,3.0,,,,4.0,,,5.0,0.0,5.0,,,,,5.0,,5.0,,5.0,3.0,2.0,'057831001,6103 UNIVERSITY HILLS BLVD,DALLAS,75241,CHARTER
57833001,EDUCATION CENTE,EDUCATION CENTE,5,9.0,5.0,4.0,4.0,,,4.0,,0.0,5.0,4.0,5.0,,,,,9.0,5.0,4.0,0.0,9.0,7.0,2.0,32.0,13.0,19.0,8.0,,,6.0,,17.0,22.0,10.0,18.0,,,,,32.0,0.0,32.0,5.0,27.0,10.0,22.0,18.0,6.0,12.0,3.0,,,5.0,,9.0,11.0,7.0,9.0,,,,,18.0,0.0,18.0,5.0,13.0,4.0,14.0,9.0,2.0,7.0,0.0,,,3.0,,6.0,6.0,3.0,5.0,,,,,9.0,0.0,9.0,5.0,4.0,2.0,7.0,'057833001,302 N TOWN E BLVD,SUNNYVALE,75182-2337,CHARTER
57833002,EDUCATION CENTE,EDUCATION CENTE,5,6.0,3.0,3.0,1.0,,,,,3.0,3.0,3.0,3.0,,,,,6.0,,6.0,,6.0,3.0,3.0,11.0,5.0,6.0,5.0,,,,,3.0,5.0,6.0,2.0,,,,,11.0,,9.0,,10.0,3.0,8.0,6.0,3.0,3.0,2.0,,,,,1.0,4.0,2.0,2.0,,,,,6.0,,5.0,,5.0,0.0,6.0,2.0,1.0,1.0,0.0,,,,,0.0,2.0,0.0,1.0,,,,,2.0,,2.0,,1.0,0.0,2.0,'057833002,8200 SCHRADE RD,ROWLETT,75088,CHARTER
57833003,EDUCATION CENTE,EDUCATION CENTE,5,3.0,1.0,2.0,,,,,,1.0,,2.0,,,,,,3.0,,3.0,,3.0,3.0,0.0,10.0,4.0,6.0,,,,,,7.0,,9.0,,,,,,10.0,,9.0,,10.0,4.0,6.0,5.0,3.0,2.0,,,,,,4.0,,4.0,,,,,,5.0,,5.0,,5.0,1.0,4.0,2.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,2.0,,2.0,,2.0,0.0,2.0,'057833003,201 N ERBY CAMPBELL BLVD,ROYSE CITY,75189,CHARTER
57835001,GOLDEN RULE CHA,GOLDEN RULE CHA,5,16.0,11.0,5.0,16.0,,,,,,16.0,,16.0,,,,,16.0,3.0,13.0,0.0,16.0,10.0,6.0,53.0,31.0,22.0,53.0,,,,,,53.0,,52.0,,,,,53.0,3.0,50.0,5.0,48.0,31.0,22.0,27.0,17.0,10.0,27.0,,,,,,27.0,,26.0,,,,,27.0,1.0,26.0,5.0,22.0,13.0,14.0,14.0,10.0,4.0,14.0,,,,,,14.0,,13.0,,,,,14.0,0.0,14.0,3.0,11.0,5.0,9.0,'057835001,2602 W ILLINOIS AVE,DALLAS,75233,CHARTER
57835102,GOLDEN RULE CHA,GOLDEN RULE DES,5,4.0,,3.0,1.0,,,3.0,,,4.0,,4.0,,,,,4.0,,1.0,,4.0,,3.0,7.0,,4.0,4.0,,,3.0,,,7.0,,7.0,,,,,7.0,,7.0,,7.0,,5.0,4.0,,2.0,2.0,,,2.0,,,4.0,,4.0,,,,,4.0,,4.0,,4.0,,3.0,1.0,,1.0,1.0,,,0.0,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,1.0,'057835102,135 W WINTERGREEN RD,DESOTO,75115,CHARTER
57835103,GOLDEN RULE CHA,GOLDEN RULE SOU,5,2.0,1.0,,2.0,,,,,,2.0,,2.0,,,,,2.0,,2.0,,2.0,,2.0,8.0,6.0,,8.0,,,,,,8.0,,8.0,,,,,8.0,,6.0,,8.0,,4.0,6.0,5.0,,6.0,,,,,,6.0,,6.0,,,,,6.0,,5.0,,6.0,,3.0,2.0,2.0,,2.0,,,,,,2.0,,2.0,,,,,2.0,,2.0,,2.0,,0.0,'057835103,10747 BRUTON RD,DALLAS,75217,CHARTER
57836101,ST. ANTHONY SCH,ST. ANTHONY ACA,5,10.0,5.0,5.0,,,,10.0,,,4.0,6.0,0.0,,4.0,,,10.0,3.0,7.0,,10.0,5.0,5.0,29.0,18.0,11.0,,,,27.0,,,18.0,11.0,5.0,,12.0,,,29.0,2.0,27.0,,25.0,3.0,26.0,23.0,14.0,9.0,,,,21.0,,,13.0,10.0,3.0,,9.0,,,23.0,2.0,21.0,,19.0,2.0,21.0,10.0,7.0,3.0,,,,9.0,,,6.0,4.0,1.0,,5.0,,,10.0,2.0,8.0,,7.0,1.0,9.0,'057836101,3732 MYRTLE ST,DALLAS,75215,CHARTER
57839101,LA ACADEMIA DE,LA ACADEMIA DE,5,20.0,11.0,9.0,20.0,,,,,,18.0,2.0,16.0,2.0,,,,20.0,10.0,10.0,,20.0,20.0,0.0,70.0,37.0,33.0,69.0,,,,,,57.0,13.0,53.0,4.0,,,,70.0,2.0,68.0,,70.0,41.0,29.0,38.0,21.0,17.0,37.0,,,,,,30.0,8.0,27.0,3.0,,,,38.0,1.0,37.0,,38.0,16.0,22.0,19.0,14.0,5.0,18.0,,,,,,15.0,4.0,13.0,2.0,,,,19.0,0.0,19.0,,19.0,5.0,14.0,'057839101,4680 W KIEST BLVD,DALLAS,75236,CHARTER
57841001,CITYSCAPE SCHOO,EAST GRAND PREP,5,33.0,20.0,13.0,25.0,,,5.0,,,,32.0,,,,,,33.0,3.0,30.0,,33.0,33.0,,39.0,21.0,18.0,37.0,,,2.0,,,,39.0,,,,,,39.0,4.0,35.0,,39.0,36.0,,17.0,11.0,6.0,17.0,,,0.0,,,,17.0,,,,,,17.0,2.0,15.0,,17.0,16.0,,8.0,5.0,3.0,8.0,,,0.0,,,,8.0,,,,,,8.0,1.0,7.0,,8.0,8.0,,'057841001,6211 E GRAND BLVD,DALLAS,75223,CHARTER
57844101,MANARA ACADEMY,MANARA ACAD.,5,8.0,2.0,6.0,,,4.0,3.0,,0.0,5.0,3.0,5.0,,,,,8.0,,5.0,,8.0,7.0,1.0,36.0,18.0,18.0,,,19.0,8.0,,8.0,17.0,19.0,16.0,,,,,35.0,,35.0,,36.0,13.0,23.0,26.0,17.0,9.0,,,17.0,2.0,,6.0,12.0,14.0,11.0,,,,,25.0,,25.0,,26.0,7.0,19.0,13.0,9.0,4.0,,,10.0,1.0,,2.0,7.0,6.0,6.0,,,,,13.0,,12.0,,13.0,1.0,12.0,'057844101,8201 TRISTAR DR,IRVING,75063,CHARTER
57844102,MANARA ACADEMY,MANARA STEM ACA,5,14.0,5.0,9.0,,,,5.0,,5.0,4.0,10.0,3.0,,,,,14.0,,14.0,,14.0,4.0,10.0,13.0,4.0,9.0,,,,3.0,,6.0,7.0,6.0,6.0,,,,,13.0,,13.0,,13.0,1.0,12.0,2.0,1.0,1.0,,,,1.0,,0.0,0.0,2.0,0.0,,,,,2.0,,2.0,,2.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,'057844102,6101 S COLLINS ST,ARLINGTON,76018,CHARTER
57845001,UME PREPARATORY,UME PREP. ACAD.,5,2.0,0.0,2.0,0.0,,,,,2.0,1.0,1.0,1.0,,,,,2.0,2.0,0.0,,2.0,,1.0,40.0,25.0,15.0,16.0,,,,,20.0,8.0,32.0,7.0,,,,,40.0,3.0,37.0,,40.0,,38.0,25.0,15.0,10.0,7.0,,,,,16.0,2.0,23.0,1.0,,,,,25.0,2.0,23.0,,25.0,,25.0,14.0,10.0,4.0,4.0,,,,,9.0,0.0,14.0,0.0,,,,,14.0,1.0,13.0,,14.0,,14.0,'057845001,3838 SPUR 408,DALLAS,75236,CHARTER
57845002,UME PREPARATORY,UME PREP. ACAD.,5,4.0,3.0,1.0,4.0,,,,,0.0,4.0,0.0,4.0,,,,,4.0,,4.0,,4.0,3.0,1.0,27.0,17.0,10.0,12.0,,,,,9.0,11.0,16.0,8.0,,,,,27.0,,27.0,,27.0,4.0,23.0,18.0,12.0,6.0,8.0,,,,,6.0,8.0,10.0,6.0,,,,,18.0,,18.0,,18.0,4.0,14.0,9.0,6.0,3.0,3.0,,,,,3.0,4.0,5.0,3.0,,,,,9.0,,9.0,,9.0,2.0,7.0,'057845002,415 N CEDAR RIDGE DR,DUNCANVILLE,75116,CHARTER
57846001,LEGACY PREPARAT,LEGACY PREP CHA,5,33.0,15.0,18.0,26.0,,,4.0,,,25.0,8.0,23.0,2.0,,,,33.0,7.0,26.0,,33.0,15.0,18.0,54.0,24.0,30.0,45.0,,,6.0,,,42.0,12.0,35.0,7.0,,,,54.0,2.0,52.0,,50.0,21.0,33.0,28.0,11.0,17.0,21.0,,,4.0,,,21.0,7.0,15.0,6.0,,,,28.0,0.0,28.0,,26.0,9.0,19.0,14.0,4.0,10.0,11.0,,,2.0,,,9.0,5.0,8.0,1.0,,,,14.0,0.0,14.0,,12.0,3.0,11.0,'057846001,2727 MILITARY PKWY,MESQUITE,75149,CHARTER
57846003,LEGACY PREPARAT,LEGACY PREPARAT,5,7.0,4.0,3.0,2.0,,,5.0,,,6.0,1.0,6.0,,,,,7.0,2.0,5.0,,7.0,7.0,0.0,24.0,11.0,13.0,10.0,,,8.0,,,15.0,9.0,13.0,,,,,24.0,3.0,21.0,,20.0,15.0,9.0,10.0,5.0,5.0,3.0,,,3.0,,,6.0,4.0,5.0,,,,,10.0,0.0,10.0,,6.0,3.0,7.0,8.0,4.0,4.0,2.0,,,2.0,,,5.0,3.0,4.0,,,,,8.0,0.0,8.0,,5.0,1.0,7.0,'057846003,601 ACCENT DR,PLANO,75075,CHARTER
57847001,VILLAGE TECH SC,VILLAGE TECH SC,5,31.0,14.0,17.0,8.0,,,16.0,,7.0,14.0,17.0,10.0,4.0,,,,31.0,,29.0,,31.0,,30.0,54.0,27.0,27.0,15.0,,,16.0,,16.0,24.0,30.0,13.0,11.0,,,,54.0,,53.0,,54.0,,53.0,25.0,13.0,12.0,10.0,,,3.0,,8.0,9.0,16.0,4.0,5.0,,,,25.0,,25.0,,25.0,,25.0,11.0,5.0,6.0,5.0,,,2.0,,3.0,4.0,7.0,2.0,2.0,,,,11.0,,11.0,,11.0,,11.0,'057847001,402 W DANIELDALE RD,DUNCANVILLE,75137,CHARTER
57848001,INTERNATIONAL L,ILTEXAS GARLAND,5,28.0,15.0,13.0,20.0,,0.0,4.0,,4.0,22.0,6.0,5.0,2.0,15.0,,,28.0,2.0,26.0,0.0,28.0,19.0,9.0,129.0,61.0,68.0,82.0,,13.0,15.0,,13.0,75.0,54.0,12.0,18.0,45.0,,,129.0,7.0,122.0,24.0,105.0,55.0,74.0,85.0,41.0,44.0,48.0,,12.0,11.0,,9.0,42.0,43.0,5.0,13.0,24.0,,,85.0,5.0,80.0,24.0,61.0,34.0,51.0,51.0,26.0,25.0,25.0,,7.0,9.0,,7.0,20.0,31.0,3.0,7.0,10.0,,,51.0,2.0,49.0,21.0,30.0,16.0,35.0,'057848001,3301 N SHILOH RD,GARLAND,75044,CHARTER
57848004,INTERNATIONAL L,ILTEXAS ARLINGT,5,33.0,11.0,22.0,21.0,,,8.0,,2.0,28.0,5.0,9.0,3.0,16.0,,,33.0,,31.0,,33.0,29.0,4.0,80.0,43.0,37.0,51.0,,,16.0,,7.0,52.0,28.0,18.0,7.0,27.0,,,80.0,,78.0,,77.0,41.0,39.0,40.0,20.0,20.0,24.0,,,7.0,,4.0,25.0,15.0,7.0,5.0,13.0,,,40.0,,40.0,,38.0,15.0,25.0,24.0,13.0,11.0,13.0,,,5.0,,2.0,13.0,11.0,3.0,4.0,6.0,,,24.0,,24.0,,23.0,6.0,18.0,'057848004,4950 S BOWEN RD,ARLINGTON,76017,CHARTER
57848007,INTERNATIONAL L,ILTEXAS KELLER,5,13.0,8.0,5.0,2.0,,0.0,9.0,,0.0,6.0,7.0,3.0,1.0,2.0,,,13.0,4.0,9.0,0.0,13.0,10.0,3.0,131.0,72.0,59.0,48.0,,18.0,20.0,,37.0,48.0,83.0,13.0,8.0,27.0,,,131.0,3.0,128.0,12.0,119.0,50.0,81.0,107.0,60.0,47.0,33.0,,17.0,18.0,,32.0,35.0,72.0,11.0,3.0,21.0,,,107.0,1.0,106.0,12.0,95.0,32.0,75.0,78.0,48.0,30.0,22.0,,15.0,11.0,,26.0,23.0,55.0,10.0,3.0,10.0,,,78.0,1.0,77.0,12.0,66.0,20.0,58.0,'057848007,2301 HERITAGE TRACE PKWY,FORT WORTH,76177,CHARTER
57848010,INTERNATIONAL L,ILTEXAS GRAND P,5,28.0,16.0,12.0,22.0,,0.0,5.0,,,25.0,3.0,6.0,5.0,14.0,,,28.0,,28.0,0.0,28.0,22.0,6.0,126.0,57.0,69.0,80.0,,7.0,35.0,,,100.0,26.0,21.0,20.0,59.0,,,126.0,,122.0,17.0,109.0,62.0,64.0,82.0,37.0,45.0,48.0,,7.0,23.0,,,60.0,22.0,13.0,16.0,31.0,,,82.0,,81.0,17.0,65.0,38.0,44.0,54.0,23.0,31.0,29.0,,6.0,16.0,,,36.0,18.0,8.0,9.0,19.0,,,54.0,,53.0,15.0,39.0,23.0,31.0,'057848010,3501 GREAT SOUTHWEST PKWY,GRAND PRAIRIE,75052,CHARTER
57848012,INTERNATIONAL L,ILTEXAS NORTH R,5,49.0,25.0,24.0,30.0,,0.0,8.0,,9.0,39.0,9.0,4.0,7.0,28.0,,,48.0,7.0,41.0,2.0,46.0,41.0,7.0,92.0,43.0,49.0,57.0,,7.0,9.0,,15.0,51.0,41.0,19.0,8.0,24.0,,,92.0,3.0,89.0,7.0,85.0,44.0,48.0,59.0,26.0,33.0,33.0,,4.0,7.0,,12.0,30.0,29.0,11.0,5.0,14.0,,,59.0,1.0,58.0,7.0,52.0,24.0,35.0,31.0,15.0,16.0,16.0,,2.0,4.0,,6.0,12.0,19.0,4.0,2.0,6.0,,,31.0,1.0,30.0,5.0,26.0,11.0,20.0,'057848012,4131 RUFE SNOW DR,N RICHLAND HILLS,76180,CHARTER
57848014,INTERNATIONAL L,ILTEXAS KATY EL,5,28.0,14.0,14.0,10.0,,0.0,11.0,,4.0,21.0,7.0,4.0,3.0,14.0,,,28.0,5.0,23.0,0.0,28.0,11.0,17.0,101.0,51.0,50.0,57.0,,6.0,23.0,,10.0,49.0,52.0,14.0,8.0,27.0,,,101.0,6.0,95.0,10.0,91.0,43.0,58.0,56.0,32.0,24.0,34.0,,5.0,9.0,,6.0,24.0,32.0,7.0,7.0,10.0,,,56.0,1.0,55.0,9.0,47.0,20.0,36.0,37.0,21.0,16.0,20.0,,5.0,5.0,,5.0,12.0,25.0,5.0,3.0,4.0,,,37.0,0.0,37.0,8.0,29.0,12.0,25.0,'057848014,24406 FRANZ RD,KATY,77493,CHARTER
57848016,INTERNATIONAL L,ILTEXAS WESTPAR,5,48.0,23.0,25.0,28.0,,,15.0,,,37.0,11.0,14.0,2.0,21.0,,,48.0,5.0,43.0,,48.0,44.0,4.0,90.0,51.0,39.0,44.0,,,41.0,,,67.0,23.0,20.0,10.0,37.0,,,90.0,1.0,89.0,,87.0,63.0,27.0,46.0,27.0,19.0,25.0,,,19.0,,,34.0,12.0,10.0,8.0,16.0,,,46.0,1.0,45.0,,43.0,31.0,15.0,28.0,19.0,9.0,16.0,,,11.0,,,20.0,8.0,5.0,6.0,9.0,,,28.0,1.0,27.0,,25.0,17.0,11.0,'057848016,15300 BELLAIRE BLVD,HOUSTON,77083,CHARTER
57848019,INTERNATIONAL L,ILTEXAS LANCAST,5,45.0,25.0,20.0,10.0,,,33.0,,,38.0,7.0,8.0,3.0,27.0,,,45.0,9.0,36.0,1.0,44.0,36.0,9.0,99.0,37.0,62.0,38.0,,,54.0,,,84.0,15.0,18.0,14.0,52.0,,,99.0,0.0,99.0,25.0,74.0,63.0,36.0,45.0,19.0,26.0,20.0,,,22.0,,,37.0,8.0,6.0,8.0,23.0,,,45.0,0.0,45.0,19.0,26.0,18.0,27.0,22.0,9.0,13.0,13.0,,,7.0,,,21.0,1.0,3.0,5.0,13.0,,,22.0,0.0,22.0,12.0,10.0,9.0,13.0,'057848019,1900 W PLEASANT RUN RD,LANCASTER,75146,CHARTER
57848021,INTERNATIONAL L,ILTEXAS EAST FO,5,64.0,35.0,29.0,20.0,,,41.0,,2.0,52.0,12.0,4.0,,45.0,,,64.0,7.0,57.0,0.0,64.0,55.0,9.0,87.0,46.0,41.0,32.0,,,47.0,,4.0,51.0,36.0,8.0,,42.0,,,87.0,0.0,87.0,9.0,78.0,46.0,41.0,48.0,25.0,23.0,19.0,,,23.0,,4.0,25.0,23.0,6.0,,18.0,,,48.0,0.0,48.0,8.0,40.0,22.0,26.0,29.0,18.0,11.0,12.0,,,13.0,,3.0,15.0,14.0,4.0,,10.0,,,29.0,0.0,29.0,5.0,24.0,13.0,16.0,'057848021,5901 BOCA RATON BLVD,FORT WORTH,76112,CHARTER
57848023,INTERNATIONAL L,ILTEXAS SAGINAW,5,30.0,11.0,19.0,23.0,,1.0,5.0,,1.0,22.0,8.0,4.0,5.0,13.0,,,30.0,8.0,22.0,0.0,30.0,28.0,2.0,118.0,43.0,75.0,70.0,,6.0,19.0,,20.0,71.0,47.0,14.0,19.0,38.0,,,118.0,2.0,116.0,10.0,108.0,62.0,56.0,73.0,26.0,47.0,37.0,,4.0,11.0,,19.0,39.0,34.0,11.0,12.0,16.0,,,73.0,1.0,72.0,9.0,64.0,27.0,46.0,42.0,15.0,27.0,24.0,,2.0,6.0,,8.0,22.0,20.0,5.0,7.0,10.0,,,42.0,0.0,42.0,9.0,33.0,12.0,30.0,'057848023,500 OLD DECATUR RD,SAGINAW,76179,CHARTER
57848025,INTERNATIONAL L,ILTEXAS HOUSTON,5,40.0,29.0,11.0,34.0,,,5.0,,,26.0,14.0,6.0,1.0,19.0,,,40.0,9.0,31.0,0.0,40.0,38.0,2.0,90.0,46.0,44.0,69.0,,,18.0,,,55.0,35.0,9.0,4.0,42.0,,,90.0,3.0,87.0,11.0,79.0,77.0,13.0,50.0,28.0,22.0,39.0,,,8.0,,,26.0,24.0,7.0,1.0,18.0,,,50.0,1.0,49.0,10.0,40.0,40.0,10.0,33.0,18.0,15.0,25.0,,,7.0,,,19.0,14.0,5.0,1.0,13.0,,,33.0,1.0,32.0,9.0,24.0,26.0,7.0,'057848025,9898 WINDMILL LAKES BLVD,HOUSTON,77075,CHARTER
57848027,INTERNATIONAL L,ILTEXAS HOUSTON,5,41.0,25.0,16.0,14.0,,,26.0,,,37.0,4.0,8.0,,29.0,,,41.0,7.0,34.0,,41.0,33.0,8.0,67.0,36.0,31.0,29.0,,,38.0,,,58.0,9.0,12.0,,43.0,,,67.0,0.0,67.0,,65.0,34.0,33.0,22.0,11.0,11.0,12.0,,,10.0,,,18.0,4.0,7.0,,11.0,,,22.0,0.0,22.0,,20.0,7.0,15.0,11.0,4.0,7.0,7.0,,,4.0,,,9.0,2.0,4.0,,5.0,,,11.0,0.0,11.0,,9.0,4.0,7.0,'057848027,5445 E OREM DR,HOUSTON,77048,CHARTER
57848030,INTERNATIONAL L,ILTEXAS COLLEGE,5,25.0,13.0,12.0,12.0,,0.0,5.0,,7.0,15.0,10.0,4.0,1.0,10.0,,,25.0,5.0,20.0,1.0,24.0,19.0,6.0,92.0,30.0,62.0,33.0,,6.0,5.0,,45.0,38.0,54.0,5.0,8.0,25.0,,,92.0,3.0,89.0,17.0,75.0,25.0,67.0,61.0,21.0,40.0,22.0,,6.0,2.0,,31.0,22.0,39.0,4.0,4.0,14.0,,,61.0,1.0,60.0,17.0,44.0,10.0,51.0,41.0,17.0,24.0,12.0,,6.0,0.0,,23.0,14.0,27.0,1.0,2.0,11.0,,,41.0,1.0,40.0,15.0,26.0,6.0,35.0,'057848030,3610 LONGMIRE DR,COLLEGE STATION,77845,CHARTER
57850002,PIONEER TECHNOL,PIONEER TECHNOL,5,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,17.0,5.0,12.0,8.0,,,,,7.0,10.0,7.0,8.0,,,,,17.0,,17.0,,17.0,5.0,12.0,12.0,3.0,9.0,5.0,,,,,7.0,7.0,5.0,5.0,,,,,12.0,,12.0,,12.0,3.0,9.0,6.0,1.0,5.0,1.0,,,,,5.0,4.0,2.0,3.0,,,,,6.0,,6.0,,6.0,0.0,6.0,'057850002,300 AEROBIC LN,GREENVILLE,75402,CHARTER
57903102,CARROLLTON-FARM,CARROLLTON ELEM,5,8.0,3.0,5.0,8.0,,,,,0.0,6.0,2.0,6.0,0.0,,,,8.0,2.0,6.0,,8.0,6.0,2.0,77.0,37.0,40.0,67.0,,,,,6.0,70.0,7.0,62.0,8.0,,,,77.0,6.0,71.0,,73.0,58.0,19.0,51.0,21.0,30.0,45.0,,,,,3.0,44.0,7.0,40.0,4.0,,,,51.0,0.0,51.0,,47.0,36.0,15.0,36.0,16.0,20.0,31.0,,,,,3.0,31.0,5.0,27.0,4.0,,,,36.0,0.0,36.0,,32.0,23.0,13.0,'057903102,1805 PEARL ST,CARROLLTON,75006-6123,INDEPENDENT
57903103,CARROLLTON-FARM,CENTRAL ELEM.,5,23.0,12.0,11.0,22.0,,,,,,20.0,3.0,19.0,,,,,23.0,8.0,15.0,,23.0,23.0,0.0,59.0,30.0,29.0,58.0,,,,,,52.0,7.0,51.0,,,,,59.0,5.0,54.0,,56.0,51.0,8.0,36.0,21.0,15.0,35.0,,,,,,31.0,5.0,30.0,,,,,36.0,3.0,33.0,,33.0,30.0,6.0,24.0,13.0,11.0,23.0,,,,,,21.0,3.0,20.0,,,,,24.0,1.0,23.0,,21.0,19.0,5.0,'057903103,1600 S PERRY RD,CARROLLTON,75006-7485,INDEPENDENT
57903105,CARROLLTON-FARM,GOOD ELEM.,5,10.0,5.0,5.0,10.0,,,0.0,,,8.0,2.0,7.0,1.0,,,,10.0,5.0,5.0,,10.0,10.0,0.0,80.0,41.0,39.0,64.0,,,7.0,,,62.0,18.0,54.0,8.0,,,,80.0,7.0,73.0,,76.0,55.0,25.0,54.0,26.0,28.0,44.0,,,5.0,,,41.0,13.0,36.0,5.0,,,,54.0,2.0,52.0,,50.0,30.0,24.0,36.0,17.0,19.0,30.0,,,3.0,,,28.0,8.0,24.0,4.0,,,,36.0,1.0,35.0,,32.0,21.0,15.0,'057903105,1012 STUDY LN,CARROLLTON,75006-3101,INDEPENDENT
57903106,CARROLLTON-FARM,STARK ELEM.,5,7.0,4.0,3.0,4.0,,,,,2.0,4.0,3.0,2.0,2.0,,,,7.0,3.0,4.0,0.0,7.0,6.0,1.0,87.0,38.0,49.0,58.0,,,,,24.0,43.0,44.0,39.0,4.0,,,,87.0,4.0,83.0,11.0,76.0,48.0,39.0,71.0,32.0,39.0,45.0,,,,,22.0,32.0,39.0,28.0,4.0,,,,71.0,3.0,68.0,11.0,60.0,35.0,36.0,59.0,25.0,34.0,38.0,,,,,18.0,27.0,32.0,24.0,3.0,,,,59.0,1.0,58.0,11.0,48.0,25.0,34.0,'057903106,12400 JOSEY LN,FARMERS BRANCH,75234-6419,INDEPENDENT
57903109,CARROLLTON-FARM,FARMERS BRANCH,5,11.0,7.0,4.0,10.0,,,,,1.0,11.0,0.0,11.0,0.0,,,,11.0,2.0,9.0,0.0,11.0,9.0,2.0,75.0,33.0,42.0,69.0,,,,,5.0,64.0,11.0,57.0,7.0,,,,75.0,4.0,71.0,8.0,67.0,47.0,28.0,63.0,28.0,35.0,58.0,,,,,5.0,55.0,8.0,49.0,6.0,,,,63.0,1.0,62.0,8.0,55.0,36.0,27.0,39.0,17.0,22.0,36.0,,,,,3.0,34.0,5.0,31.0,3.0,,,,39.0,0.0,39.0,7.0,32.0,22.0,17.0,'057903109,13521 TOM FIELD RD,FARMERS BRANCH,75234-4855,INDEPENDENT
